;Blanco;43.27811;GIPUZKOA;Obras;Euskadi;2007-10-30 08:24:26;58;IRUN;Obras;SS;A-8;58;-2.36314;91
Zarautz;Blanco;43.28312;GIPUZKOA;Obras;Euskadi;2007-10-30 06:54:07;54;IRUN;Obras;SS;A-8;54;-2.3204;17
;Blanco;43.27811;GIPUZKOA;Obras;Euskadi;2007-10-30 08:24:26;58;IRUN;Obras;SS;A-8;58;-2.36314;91
Zarautz;Blanco;43.28312;GIPUZKOA;Obras;Euskadi;2007-10-30 06:54:07;54;IRUN;Obras;SS;A-8;54;-2.3204;17
;Blanco;43.26989;GIPUZKOA;Obras;Euskadi;2007-10-30 07:22:39;52;CANTABRIA;Obras;SS;A-8;52;-2.30492;120
;Blanco;43.28312;GIPUZKOA;Obras;Euskadi;2007-10-29 11:11:44;54;IRUN;Obras;SS;A-8;54;-2.3204;17
;Blanco;43.28312;GIPUZKOA;Obras;Euskadi;2007-10-29 11:11:44;54;IRUN;Obras;SS;A-8;54;-2.3204;17
;Amarillo;43.28312;GIPUZKOA;Obras;Euskadi;2007-10-29 11:11:44;54;IRUN;Obras;SS;A-8;54;-2.3204;17
;Blanco;43.28312;GIPUZKOA;Obras;Euskadi;2007-10-29 11:11:44;54;IRUN;Obras;SS;A-8;54;-2.3204;17
;Blanco;43.28117;GIPUZKOA;Obras;Euskadi;2007-10-29 07:56:53;37;IRUN;Obras;SS;A-8;37;-2.14584;27
;Blanco;43.26989;GIPUZKOA;Obras;Euskadi;2007-10-29 07:56:04;52;CANTABRIA;Obras;SS;A-8;52;-2.30492;120
Pasaia;Blanco;43.31564;GIPUZKOA;Obras;Euskadi;2007-10-28 22:59:22;18;IRUN;Obras;SS;A-8;18;-1.94916;18
Pasaia;Blanco;43.31564;GIPUZKOA;Obras;Euskadi;2007-10-28 22:59:22;18;IRUN;Obras;SS;A-8;18;-1.94916;18
Pasaia;Blanco;43.31564;GIPUZKOA;Obras;Euskadi;2007-10-28 22:59:22;18;IRUN;Obras;SS;A-8;18;-1.94916;18
Usurbil;Blanco;43.2867;GIPUZKOA;Obras;Euskadi;2007-10-28 22:16:30;26;CANTABRIA;Obras;SS;A-8;26;-2.02466;42
Usurbil;Blanco;43.28662;GIPUZKOA;Obras;Euskadi;2007-10-28 22:16:30;26;IRUN;Obras;SS;A-8;26;-2.02457;42
Donostia-San Sebastián;Blanco;43.29291;GIPUZKOA;Obras;Euskadi;2007-10-28 21:15:53;25;CANTABRIA;Obras;SS;A-8;25;-2.016993;42
Donostia-San Sebastián;Amarillo;43.29639;GIPUZKOA;Obras;Euskadi;2007-10-27 08:20:39;23;CANTABRIA;Obras;SS;A-8;23;-1.99537;23
Donostia-San Sebastián;Blanco;43.29639;GIPUZKOA;Obras;Euskadi;2007-10-27 12:17:00;23;CANTABRIA;Obras;SS;A-8;23;-1.99537;23
Donostia-San Sebastián;Blanco;43.29639;GIPUZKOA;Obras;Euskadi;2007-10-27 08:20:39;23;CANTABRIA;Obras;SS;A-8;23;-1.99537;23
Deba;Blanco;43.26989;GIPUZKOA;Obras;Euskadi;2007-10-26 08:35:42;52;CANTABRIA;Obras;SS;A-8;52;-2.30492;120
Donostia-San Sebastián;Blanco;43.29639;GIPUZKOA;Obras;Euskadi;2007-10-26 21:04:55;23;CANTABRIA;Obras;SS;A-8;23;-1.99537;23
Deba;Amarillo;43.28312;GIPUZKOA;Obras;Euskadi;2007-10-26 07:40:14;54;IRUN;Obras;SS;A-8;54;-2.3204;17
Deba;Amarillo;43.28312;GIPUZKOA;Obras;Euskadi;2007-10-26 07:40:14;54;IRUN;Obras;SS;A-8;54;-2.3204;17
;Blanco;43.26983;GIPUZKOA;Obras;Euskadi;2007-10-26 09:24:35;52;IRUN;Obras;SS;A-8;52;-2.30507;120
;Blanco;43.26989;GIPUZKOA;Obras;Euskadi;2007-10-26 08:35:42;52;CANTABRIA;Obras;SS;A-8;52;-2.30492;120
Donostia-San Sebastián;Blanco;43.29639;GIPUZKOA;Obras;Euskadi;2007-10-25 21:32:45;23;CANTABRIA;Obras;SS;A-8;23;-1.99537;23
Donostia-San Sebastián;Blanco;43.29639;GIPUZKOA;Obras;Euskadi;2007-10-25 21:32:45;23;CANTABRIA;Obras;SS;A-8;23;-1.99537;23
Donostia-San Sebastián;Blanco;43.29291;GIPUZKOA;Obras;Euskadi;2007-10-25 20:48:11;25;CANTABRIA;Obras;SS;A-8;25;-2.016993;42
Irun;Blanco;43.33747;GIPUZKOA;Obras;Euskadi;2007-10-24 17:18:55;1;CANTABRIA;Obras;SS;A-8;1;-1.76448;6
Irun;Amarillo;43.33727;GIPUZKOA;Obras;Euskadi;2007-10-22 10:02:57;1;IRUN;Obras;SS;A-8;1;-1.76458;6
Donostia-San Sebastián;Blanco;43.28809;GIPUZKOA;Obras;Euskadi;2007-10-25 10:19:44;27;IRUN;Obras;SS;A-8;27;-2.03578;60
;Blanco;43.28809;GIPUZKOA;Obras;Euskadi;2007-10-25 10:19:44;27;IRUN;Obras;SS;A-8;27;-2.03578;60
;Blanco;43.26412;GIPUZKOA;Obras;Euskadi;2007-10-25 09:56:40;51;IRUN;Obras;SS;A-8;51;-2.29552;110
;Blanco;43.26989;GIPUZKOA;Obras;Euskadi;2007-10-25 08:47:22;52;CANTABRIA;Obras;SS;A-8;52;-2.30492;120
;Blanco;43.26989;GIPUZKOA;Obras;Euskadi;2007-10-25 08:47:22;52;CANTABRIA;Obras;SS;A-8;52;-2.30492;120
Deba;Blanco;43.28455;GIPUZKOA;Obras;Euskadi;2007-10-25 08:06:41;55;IRUN;Obras;SS;A-8;55;-2.33227;59
;Blanco;43.28455;GIPUZKOA;Obras;Euskadi;2007-10-25 08:06:41;55;IRUN;Obras;SS;A-8;55;-2.33227;59
Donostia-San Sebastián;Amarillo;43.29825;GIPUZKOA;Obras;Euskadi;2007-10-25 07:27:45;22;CANTABRIA;Obras;SS;A-8;22;-1.97683;40
Donostia-San Sebastián;Blanco;43.29291;GIPUZKOA;Obras;Euskadi;2007-10-24 22:21:08;25;CANTABRIA;Obras;SS;A-8;25;-2.016993;42
Donostia-San Sebastián;Blanco;43.28662;GIPUZKOA;Obras;Euskadi;2007-10-24 21:07:11;26;IRUN;Obras;SS;A-8;26;-2.02457;42
Donostia-San Sebastián;Blanco;43.29825;GIPUZKOA;Obras;Euskadi;2007-10-24 21:03:15;22;CANTABRIA;Obras;SS;A-8;22;-1.97683;40
Irun;Blanco;43.33747;GIPUZKOA;Obras;Euskadi;2007-10-24 17:18:55;1;CANTABRIA;Obras;SS;A-8;1;-1.76448;6
Donostia-San Sebastián;Blanco;43.29291;GIPUZKOA;Obras;Euskadi;2007-10-24 22:21:08;25;CANTABRIA;Obras;SS;A-8;25;-2.016993;42
Donostia-San Sebastián;Blanco;43.28662;GIPUZKOA;Obras;Euskadi;2007-10-24 21:07:11;26;IRUN;Obras;SS;A-8;26;-2.02457;42
Donostia-San Sebastián;Blanco;43.28662;GIPUZKOA;Obras;Euskadi;2007-10-24 21:07:11;26;IRUN;Obras;SS;A-8;26;-2.02457;42
Donostia-San Sebastián;Blanco;43.29825;GIPUZKOA;Obras;Euskadi;2007-10-24 21:03:15;22;CANTABRIA;Obras;SS;A-8;22;-1.97683;40
Irun;Blanco;43.33747;GIPUZKOA;Obras;Euskadi;2007-10-24 17:18:55;1;CANTABRIA;Obras;SS;A-8;1;-1.76448;6
;Blanco;43.28116;GIPUZKOA;Obras;Euskadi;2007-10-24 12:29:03;41;IRUN;Obras;SS;A-8;41;-2.19191;134
Zarautz;Blanco;43.27835;GIPUZKOA;Obras;Euskadi;2007-10-24 11:51:07;39;CANTABRIA;Obras;SS;A-8;39;-2.170104;117
;Blanco;43.27835;GIPUZKOA;Obras;Euskadi;2007-10-24 11:51:07;39;CANTABRIA;Obras;SS;A-8;39;-2.170104;117
Deba;Blanco;43.27048;GIPUZKOA;Obras;Euskadi;2007-10-24 09:44:54;59;IRUN;Obras;SS;A-8;59;-2.36969;70
;Blanco;43.27735;GIPUZKOA;Obras;Euskadi;2007-10-24 09:01:43;53;CANTABRIA;Obras;SS;A-8;53;-2.31079;119
;Blanco;43.27735;GIPUZKOA;Obras;Euskadi;2007-10-24 09:01:43;53;CANTABRIA;Obras;SS;A-8;53;-2.31079;119
Deba;Blanco;43.28455;GIPUZKOA;Obras;Euskadi;2007-10-24 08:17:00;55;IRUN;Obras;SS;A-8;55;-2.33227;59
Deba;Blanco;43.28455;GIPUZKOA;Obras;Euskadi;2007-10-24 08:17:00;55;IRUN;Obras;SS;A-8;55;-2.33227;59
;Blanco;43.28455;GIPUZKOA;Obras;Euskadi;2007-10-24 08:17:00;55;IRUN;Obras;SS;A-8;55;-2.33227;59
Irun;Blanco;43.31914;GIPUZKOA;Obras;Euskadi;2007-10-24 06:56:20;7;IRUN;Obras;SS;A-8;7;-1.83151;9
;Blanco;43.31914;GIPUZKOA;Obras;Euskadi;2007-10-24 06:56:20;7;IRUN;Obras;SS;A-8;7;-1.83151;9
Donostia-San Sebastián;Blanco;43.29639;GIPUZKOA;Obras;Euskadi;2007-10-23 20:59:25;23;CANTABRIA;Obras;SS;A-8;23;-1.99537;23
Donostia-San Sebastián;Blanco;43.29291;GIPUZKOA;Obras;Euskadi;2007-10-23 21:32:12;25;CANTABRIA;Obras;SS;A-8;25;-2.016993;42
Donostia-San Sebastián;Blanco;43.29291;GIPUZKOA;Obras;Euskadi;2007-10-23 21:32:12;25;CANTABRIA;Obras;SS;A-8;25;-2.016993;42
Donostia-San Sebastián;Blanco;43.29639;GIPUZKOA;Obras;Euskadi;2007-10-23 20:59:25;23;CANTABRIA;Obras;SS;A-8;23;-1.99537;23
;Amarillo;43.2847;GIPUZKOA;Obras;Euskadi;2007-10-23 12:39:07;55;CANTABRIA;Obras;SS;A-8;55;-2.33205;59
;Amarillo;43.2847;GIPUZKOA;Obras;Euskadi;2007-10-23 12:39:07;55;CANTABRIA;Obras;SS;A-8;55;-2.33205;59
Irun;Amarillo;43.33959;GIPUZKOA;Obras;Euskadi;2007-10-23 11:42:21;0;IRUN;Obras;SS;A-8;0;-1.75347;6
;Amarillo;43.27835;GIPUZKOA;Obras;Euskadi;2007-10-23 09:20:57;39;CANTABRIA;Obras;SS;A-8;39;-2.170104;117
;Amarillo;43.26983;GIPUZKOA;Obras;Euskadi;2007-10-23 09:29:42;52;IRUN;Obras;SS;A-8;52;-2.30507;120
;Amarillo;43.27835;GIPUZKOA;Obras;Euskadi;2007-10-23 09:20:57;39;CANTABRIA;Obras;SS;A-8;39;-2.170104;117
;Amarillo;43.28111;GIPUZKOA;Obras;Euskadi;2007-10-23 08:44:38;42;IRUN;Obras;SS;A-8;42;-2.203595;24
;Amarillo;43.28111;GIPUZKOA;Obras;Euskadi;2007-10-23 08:44:38;42;IRUN;Obras;SS;A-8;42;-2.203595;24
;Amarillo;43.33976;GIPUZKOA;Obras;Euskadi;2007-10-23 08:42:26;77;BEHOBIA;Obras;SS;N-121A;77;-1.755993;6
;Amarillo;43.26983;GIPUZKOA;Obras;Euskadi;2007-10-23 07:32:00;52;IRUN;Obras;SS;A-8;52;-2.30507;120
Irun;Amarillo;43.33727;GIPUZKOA;Obras;Euskadi;2007-10-22 10:02:57;1;IRUN;Obras;SS;A-8;1;-1.76458;6
Irun;Amarillo;43.33747;GIPUZKOA;Obras;Euskadi;2007-10-22 09:52:54;1;CANTABRIA;Obras;SS;A-8;1;-1.76448;6
;Amarillo;43.26983;GIPUZKOA;Obras;Euskadi;2007-10-23 07:32:00;52;IRUN;Obras;SS;A-8;52;-2.30507;120
Donostia-San Sebastián;Blanco;43.29639;GIPUZKOA;Obras;Euskadi;2007-10-22 21:08:46;23;CANTABRIA;Obras;SS;A-8;23;-1.99537;23
Donostia-San Sebastián;Blanco;43.29639;GIPUZKOA;Obras;Euskadi;2007-10-22 21:08:46;23;CANTABRIA;Obras;SS;A-8;23;-1.99537;23
Donostia-San Sebastián;Blanco;43.29639;GIPUZKOA;Obras;Euskadi;2007-10-22 21:08:46;23;CANTABRIA;Obras;SS;A-8;23;-1.99537;23
Donostia-San Sebastián;Blanco;43.29291;GIPUZKOA;Obras;Euskadi;2007-10-22 21:09:51;25;CANTABRIA;Obras;SS;A-8;25;-2.016993;42
Donostia-San Sebastián;Blanco;43.29291;GIPUZKOA;Obras;Euskadi;2007-10-22 21:09:51;25;CANTABRIA;Obras;SS;A-8;25;-2.016993;42
Donostia-San Sebastián;Blanco;43.29639;GIPUZKOA;Obras;Euskadi;2007-10-22 21:08:46;23;CANTABRIA;Obras;SS;A-8;23;-1.99537;23
;Amarillo;43.2847;GIPUZKOA;Obras;Euskadi;2007-10-22 07:32:59;55;CANTABRIA;Obras;SS;A-8;55;-2.33205;59
;Amarillo;43.27835;GIPUZKOA;Obras;Euskadi;2007-10-22 12:05:00;39;CANTABRIA;Obras;SS;A-8;39;-2.170104;117
Irun;Amarillo;43.33727;GIPUZKOA;Obras;Euskadi;2007-10-22 10:02:57;1;IRUN;Obras;SS;A-8;1;-1.76458;6
Irun;Amarillo;43.33747;GIPUZKOA;Obras;Euskadi;2007-10-22 09:52:54;1;CANTABRIA;Obras;SS;A-8;1;-1.76448;6
Irun;Amarillo;43.33727;GIPUZKOA;Obras;Euskadi;2007-10-22 10:02:57;1;IRUN;Obras;SS;A-8;1;-1.76458;6
Irun;Amarillo;43.33747;GIPUZKOA;Obras;Euskadi;2007-10-22 09:52:54;1;CANTABRIA;Obras;SS;A-8;1;-1.76448;6
;Amarillo;43.28176;GIPUZKOA;Obras;Euskadi;2007-10-22 09:28:40;40;CANTABRIA;Obras;SS;A-8;40;-2.17911;117
Mendaro;Amarillo;43.27048;GIPUZKOA;Obras;Euskadi;2007-10-22 08:31:45;59;IRUN;Obras;SS;A-8;59;-2.36969;70
;Amarillo;43.2847;GIPUZKOA;Obras;Euskadi;2007-10-22 07:32:59;55;CANTABRIA;Obras;SS;A-8;55;-2.33205;59
;Blanco;43.29291;GIPUZKOA;Obras;Euskadi;2007-10-21 21:33:11;25;CANTABRIA;Obras;SS;A-8;25;-2.016993;42
Donostia-San Sebastián;Blanco;43.29639;GIPUZKOA;Obras;Euskadi;2007-10-21 20:50:04;23;CANTABRIA;Obras;SS;A-8;23;-1.99537;23
;Blanco;43.29639;GIPUZKOA;Obras;Euskadi;2007-10-21 20:50:04;23;CANTABRIA;Obras;SS;A-8;23;-1.99537;23
Pasaia;Amarillo;43.30872;GIPUZKOA;Obras;Euskadi;2007-10-21 14:25:05;15;IRUN;Obras;SS;A-8;15;-1.91785;118
Pasaia;Amarillo;43.30872;GIPUZKOA;Obras;Euskadi;2007-10-21 14:25:05;15;IRUN;Obras;SS;A-8;15;-1.91785;118
;Blanco;43.30491;GIPUZKOA;Obras;Euskadi;2007-10-21 09:30:40;13;CANTABRIA;Obras;SS;A-8;13;-1.89449;100
;Blanco;43.30491;GIPUZKOA;Obras;Euskadi;2007-10-21 09:30:40;13;CANTABRIA;Obras;SS;A-8;13;-1.89449;100
;Blanco;43.29825;GIPUZKOA;Obras;Euskadi;2007-10-21 08:04:39;22;CANTABRIA;Obras;SS;A-8;22;-1.97683;40
;Blanco;43.29825;GIPUZKOA;Obras;Euskadi;2007-10-21 08:04:39;22;CANTABRIA;Obras;SS;A-8;22;-1.97683;40
;Blanco;43.30872;GIPUZKOA;Obras;Euskadi;2007-10-21 07:07:12;15;IRUN;Obras;SS;A-8;15;-1.91785;118
Donostia-San Sebastián;Amarillo;43.29639;GIPUZKOA;Obras;Euskadi;2007-10-20 08:00:39;23;CANTABRIA;Obras;SS;A-8;23;-1.99537;23
Donostia-San Sebastián;Amarillo;43.29639;GIPUZKOA;Obras;Euskadi;2007-10-20 08:00:39;23;CANTABRIA;Obras;SS;A-8;23;-1.99537;23
Donostia-San Sebastián;Blanco;43.30253;GIPUZKOA;Obras;Euskadi;2007-10-19 21:08:33;21;CANTABRIA;Obras;SS;A-8;21;-1.96952;19
Eibar;Blanco;43.23592;GIPUZKOA;Obras;Euskadi;2007-10-17 07:56:54;64;IRUN;Obras;SS;A-8;64;-2.40257;37
Irun;Blanco;43.33727;GIPUZKOA;Obras;Euskadi;2007-10-17 09:37:12;1;IRUN;Obras;SS;A-8;1;-1.76458;6
Irun;Amarillo;43.33727;GIPUZKOA;Obras;Euskadi;2007-10-17 09:37:12;1;IRUN;Obras;SS;A-8;1;-1.76458;6
Zumaia;Blanco;43.26983;GIPUZKOA;Obras;Euskadi;2007-10-19 07:52:48;52;IRUN;Obras;SS;A-8;52;-2.30507;120
Eibar;Blanco;43.23592;GIPUZKOA;Obras;Euskadi;2007-10-17 07:56:54;64;IRUN;Obras;SS;A-8;64;-2.40257;37
Zumaia;Blanco;43.26983;GIPUZKOA;Obras;Euskadi;2007-10-19 07:52:48;52;IRUN;Obras;SS;A-8;52;-2.30507;120
;Blanco;43.23592;GIPUZKOA;Obras;Euskadi;2007-10-17 07:56:54;64;IRUN;Obras;SS;A-8;64;-2.40257;37
Donostia-San Sebastián;Blanco;43.29825;GIPUZKOA;Obras;Euskadi;2007-10-18 21:20:01;22;CANTABRIA;Obras;SS;A-8;23;-1.97683;40
Donostia-San Sebastián;Blanco;43.29639;GIPUZKOA;Obras;Euskadi;2007-10-18 20:38:27;23;CANTABRIA;Obras;SS;A-8;23;-1.99537;23
Elgoibar;Blanco;43.22748;GIPUZKOA;Obras;Euskadi;2007-10-17 07:56:54;65;IRUN;Obras;SS;A-8;65;-2.4029;37
Deba;Blanco;43.28297;GIPUZKOA;Obras;Euskadi;2007-10-18 10:37:19;43;IRUN;Obras;SS;A-8;43;-2.2153;24
;Blanco;43.28297;GIPUZKOA;Obras;Euskadi;2007-10-18 10:37:19;43;IRUN;Obras;SS;A-8;43;-2.2153;24
Eibar;Blanco;43.25169;GIPUZKOA;Obras;Euskadi;2007-10-18 10:08:41;62;CANTABRIA;Obras;SS;A-8;62;-2.39082;67
Zarautz;Blanco;43.28137;GIPUZKOA;Obras;Euskadi;2007-10-18 09:20:26;42;CANTABRIA;Obras;SS;A-8;42;-2.20357;24
Elgoibar;Blanco;43.22748;GIPUZKOA;Obras;Euskadi;2007-10-17 07:56:54;65;IRUN;Obras;SS;A-8;65;-2.4029;37
Deba;Amarillo;43.27048;GIPUZKOA;Obras;Euskadi;2007-10-18 07:51:08;59;IRUN;Obras;SS;A-8;59;-2.36969;70
Zarautz;Blanco;43.28316;GIPUZKOA;Obras;Euskadi;2007-10-17 20:29:05;36;IRUN;Obras;SS;A-8;36;-2.13512;144
Donostia-San Sebastián;Blanco;43.29639;GIPUZKOA;Obras;Euskadi;2007-10-17 20:47:18;23;CANTABRIA;Obras;SS;A-8;23;-1.99537;23
Donostia-San Sebastián;Blanco;43.29825;GIPUZKOA;Obras;Euskadi;2007-10-17 21:12:40;22;CANTABRIA;Obras;SS;A-8;22;-1.97683;40
Donostia-San Sebastián;Blanco;43.29639;GIPUZKOA;Obras;Euskadi;2007-10-17 20:47:18;23;CANTABRIA;Obras;SS;A-8;23;-1.99537;23
Zarautz;Blanco;43.28664;GIPUZKOA;Obras;Euskadi;2007-10-17 21:54:18;32;CANTABRIA;Obras;SS;A-8;32;-2.0888;111
Donostia-San Sebastián;Blanco;43.29825;GIPUZKOA;Obras;Euskadi;2007-10-17 21:12:40;22;CANTABRIA;Obras;SS;A-8;22;-1.97683;40
Donostia-San Sebastián;Blanco;43.29825;GIPUZKOA;Obras;Euskadi;2007-10-17 21:12:40;22;CANTABRIA;Obras;SS;A-8;22;-1.97683;40
Donostia-San Sebastián;Blanco;43.29825;GIPUZKOA;Obras;Euskadi;2007-10-17 21:12:40;22;CANTABRIA;Obras;SS;A-8;22;-1.97683;40
Donostia-San Sebastián;Blanco;43.29639;GIPUZKOA;Obras;Euskadi;2007-10-17 20:47:18;23;CANTABRIA;Obras;SS;A-8;23;-1.99537;23
Zarautz;Blanco;43.28316;GIPUZKOA;Obras;Euskadi;2007-10-17 20:29:05;36;IRUN;Obras;SS;A-8;36;-2.13512;144
Zarautz;Blanco;43.28316;GIPUZKOA;Obras;Euskadi;2007-10-17 20:29:05;36;IRUN;Obras;SS;A-8;36;-2.13512;144
;Blanco;43.28316;GIPUZKOA;Obras;Euskadi;2007-10-17 20:29:05;36;IRUN;Obras;SS;A-8;36;-2.13512;144
Elgoibar;Blanco;43.22748;GIPUZKOA;Obras;Euskadi;2007-10-17 07:56:54;65;IRUN;Obras;SS;A-8;65;-2.4029;37
Irun;Amarillo;43.33727;GIPUZKOA;Obras;Euskadi;2007-10-17 09:37:12;1;IRUN;Obras;SS;A-8;1;-1.76458;6
Eibar;Amarillo;43.25741;GIPUZKOA;Obras;Euskadi;2007-10-17 10:17:33;61;IRUN;Obras;SS;A-8;61;-2.38517;67
;Amarillo;43.25741;GIPUZKOA;Obras;Euskadi;2007-10-17 10:17:33;61;IRUN;Obras;SS;A-8;61;-2.38517;67
Deba;Blanco;43.2847;GIPUZKOA;Obras;Euskadi;2007-10-16 13:53:06;55;CANTABRIA;Obras;SS;A-8;55;-2.33205;59
;Amarillo;43.25741;GIPUZKOA;Obras;Euskadi;2007-10-17 10:17:33;61;IRUN;Obras;SS;A-8;61;-2.38517;67
Irun;Amarillo;43.33727;GIPUZKOA;Obras;Euskadi;2007-10-17 09:37:12;1;IRUN;Obras;SS;A-8;1;-1.76458;6
Irun;Amarillo;43.33727;GIPUZKOA;Obras;Euskadi;2007-10-17 09:37:12;1;IRUN;Obras;SS;A-8;1;-1.76458;6
Irun;Blanco;43.33727;GIPUZKOA;Obras;Euskadi;2007-10-17 09:37:12;1;IRUN;Obras;SS;A-8;1;-1.76458;6
Zarautz;Blanco;43.28137;GIPUZKOA;Obras;Euskadi;2007-10-17 09:23:40;42;CANTABRIA;Obras;SS;A-8;42;-2.20357;24
Elgoibar;Blanco;43.22748;GIPUZKOA;Obras;Euskadi;2007-10-17 07:56:54;65;IRUN;Obras;SS;A-8;65;-2.4029;37
Zarautz;Blanco;43.28316;GIPUZKOA;Obras;Euskadi;2007-10-16 20:40:58;36;IRUN;Obras;SS;A-8;36;-2.13512;144
Usurbil;Blanco;43.29267;GIPUZKOA;Obras;Euskadi;2007-10-16 22:12:22;30;CANTABRIA;Obras;SS;A-8;30;-2.06658;104
Donostia-San Sebastián;Blanco;43.29639;GIPUZKOA;Obras;Euskadi;2007-10-16 20:40:05;23;CANTABRIA;Obras;SS;A-8;23;-1.99537;23
Zarautz;Blanco;43.28316;GIPUZKOA;Obras;Euskadi;2007-10-16 20:40:58;36;IRUN;Obras;SS;A-8;36;-2.13512;144
;Blanco;43.28316;GIPUZKOA;Obras;Euskadi;2007-10-16 20:40:58;36;IRUN;Obras;SS;A-8;36;-2.13512;144
Donostia-San Sebastián;Blanco;43.29639;GIPUZKOA;Obras;Euskadi;2007-10-16 20:40:05;23;CANTABRIA;Obras;SS;A-8;23;-1.99537;23
Deba;Blanco;43.26983;GIPUZKOA;Obras;Euskadi;2007-10-15 16:43:38;52;IRUN;Obras;SS;A-8;52;-2.30507;120
Deba;Blanco;43.2847;GIPUZKOA;Obras;Euskadi;2007-10-16 13:53:06;55;CANTABRIA;Obras;SS;A-8;55;-2.33205;59
Getaria;Blanco;43.28137;GIPUZKOA;Obras;Euskadi;2007-10-16 09:25:19;42;CANTABRIA;Obras;SS;A-8;42;-2.20357;24
Deba;Amarillo;43.26983;GIPUZKOA;Obras;Euskadi;2007-10-15 16:43:38;52;IRUN;Obras;SS;A-8;52;-2.30507;120
Deba;Amarillo;43.26983;GIPUZKOA;Obras;Euskadi;2007-10-15 16:43:38;52;IRUN;Obras;SS;A-8;52;-2.30507;120
Deba;Amarillo;43.26983;GIPUZKOA;Obras;Euskadi;2007-10-15 16:43:38;52;IRUN;Obras;SS;A-8;52;-2.30507;120
Deba;Amarillo;43.26983;GIPUZKOA;Obras;Euskadi;2007-10-15 16:43:38;52;IRUN;Obras;SS;A-8;52;-2.30507;120
Eibar;Amarillo;43.23597;GIPUZKOA;Obras;Euskadi;2007-10-16 10:17:47;64;CANTABRIA;Obras;SS;A-8;64;-2.40268;37
Getaria;Blanco;43.28137;GIPUZKOA;Obras;Euskadi;2007-10-16 09:25:19;42;CANTABRIA;Obras;SS;A-8;42;-2.20357;24
Deba;Blanco;43.26983;GIPUZKOA;Obras;Euskadi;2007-10-15 16:43:38;52;IRUN;Obras;SS;A-8;52;-2.30507;120
Deba;Amarillo;43.26983;GIPUZKOA;Obras;Euskadi;2007-10-15 16:43:38;52;IRUN;Obras;SS;A-8;52;-2.30507;120
Deba;Blanco;43.2847;GIPUZKOA;Obras;Euskadi;2007-10-16 13:53:06;55;CANTABRIA;Obras;SS;A-8;55;-2.33205;59
;Amarillo;43.23597;GIPUZKOA;Obras;Euskadi;2007-10-16 10:17:47;64;CANTABRIA;Obras;SS;A-8;64;-2.40268;37
;Blanco;43.28137;GIPUZKOA;Obras;Euskadi;2007-10-16 09:25:19;42;CANTABRIA;Obras;SS;A-8;42;-2.20357;24
Irun;Amarillo;43.33727;GIPUZKOA;Obras;Euskadi;2007-10-16 08:26:23;1;IRUN;Obras;SS;A-8;1;-1.76458;6
Getaria;Blanco;43.28137;GIPUZKOA;Obras;Euskadi;2007-10-15 09:12:02;42;CANTABRIA;Obras;SS;A-8;42;-2.20357;24
Getaria;Amarillo;43.28137;GIPUZKOA;Obras;Euskadi;2007-10-15 09:12:02;42;CANTABRIA;Obras;SS;A-8;42;-2.20357;24
Getaria;Amarillo;43.28137;GIPUZKOA;Obras;Euskadi;2007-10-15 19:31:30;42;CANTABRIA;Obras;SS;A-8;42;-2.20357;24
Deba;Amarillo;43.28137;GIPUZKOA;Obras;Euskadi;2007-10-15 09:12:02;42;CANTABRIA;Obras;SS;A-8;42;-2.20357;24
Getaria;Amarillo;43.28137;GIPUZKOA;Obras;Euskadi;2007-10-15 19:31:30;42;CANTABRIA;Obras;SS;A-8;42;-2.20357;24
Deba;Amarillo;43.28137;GIPUZKOA;Obras;Euskadi;2007-10-15 09:12:02;42;CANTABRIA;Obras;SS;A-8;42;-2.20357;24
Mutriku;Blanco;43.24333;GIPUZKOA;Obras;Euskadi;2007-10-15 08:05:40;63;IRUN;Obras;SS;A-8;63;-2.39783;78
Deba;Blanco;43.26983;GIPUZKOA;Obras;Euskadi;2007-10-15 16:43:38;52;IRUN;Obras;SS;A-8;52;-2.30507;120
Deba;Blanco;43.28312;GIPUZKOA;Obras;Euskadi;2007-10-15 14:17:58;54;IRUN;Obras;SS;A-8;54;-2.3204;17
;Blanco;43.26983;GIPUZKOA;Obras;Euskadi;2007-10-15 16:43:38;52;IRUN;Obras;SS;A-8;52;-2.30507;120
;Blanco;43.28312;GIPUZKOA;Obras;Euskadi;2007-10-15 14:17:58;54;IRUN;Obras;SS;A-8;54;-2.3204;17
Deba;Blanco;43.28137;GIPUZKOA;Obras;Euskadi;2007-10-15 09:12:02;42;CANTABRIA;Obras;SS;A-8;42;-2.20357;24
Mutriku;Blanco;43.24333;GIPUZKOA;Obras;Euskadi;2007-10-15 08:05:40;63;IRUN;Obras;SS;A-8;63;-2.39783;78
Deba;Blanco;43.27071;GIPUZKOA;Obras;Euskadi;2007-10-15 07:03:38;59;CANTABRIA;Obras;SS;A-8;59;-2.36964;70
;Blanco;43.26983;GIPUZKOA;Obras;Euskadi;2007-10-15 16:43:38;52;IRUN;Obras;SS;A-8;52;-2.30507;120
;Blanco;43.26983;GIPUZKOA;Obras;Euskadi;2007-10-15 16:43:38;52;IRUN;Obras;SS;A-8;52;-2.30507;120
Deba;Blanco;43.28137;GIPUZKOA;Obras;Euskadi;2007-10-15 09:12:02;42;CANTABRIA;Obras;SS;A-8;42;-2.20357;24
