;Blanco;43.29267;GIPUZKOA;Obras;Euskadi;2007-08-27 22:45:47;30;CANTABRIA;Obras;SS;A-8;30;-2.06658
Oiartzun;Blanco;43.30491;GIPUZKOA;Obras;Euskadi;2007-08-27 20:57:28;13;CANTABRIA;Obras;SS;A-8;13;-1.89449
Usurbil;Blanco;43.28135;GIPUZKOA;Obras;Euskadi;2007-07-26 16:28:02;34;IRUN;Obras;SS;A-8;27;-2.11134
Orio;Blanco;43.2813;GIPUZKOA;Obras;Euskadi;2007-08-23 08:32:18;37;CANTABRIA;Obras;SS;A-8;37;-2.14598
Orio;Blanco;43.28117;GIPUZKOA;Obras;Euskadi;2007-08-23 08:33:02;37;IRUN;Obras;SS;A-8;37;-2.14584
;Blanco;43.28117;GIPUZKOA;Obras;Euskadi;2007-08-23 08:33:02;37;IRUN;Obras;SS;A-8;37;-2.14584
;Blanco;43.2813;GIPUZKOA;Obras;Euskadi;2007-08-23 08:32:18;37;CANTABRIA;Obras;SS;A-8;37;-2.14598
Lezo;Blanco;43.32807;GIPUZKOA;Obras;Euskadi;2007-08-22 18:33:47;472;MADRID;Obras;SS;N-1;472;-1.854007
Mendaro;Amarillo;43.25169;GIPUZKOA;Obras;Euskadi;2007-08-22 10:36:20;62;CANTABRIA;Obras;SS;A-8;62;-2.39082
Mendaro;Amarillo;43.24333;GIPUZKOA;Obras;Euskadi;2007-08-22 10:35:14;63;IRUN;Obras;SS;A-8;63;-2.39783
Elduain;Blanco;43.31105;GIPUZKOA;Obras;Euskadi;2007-08-21 23:30:04;17;IRUN;Obras;SS;A-8;17;-1.93971
Eibar;Blanco;43.18981;GIPUZKOA;Obras;Euskadi;2007-08-21 20:15:09;64;DONOSTIA/SAN SEBASTIÁN;Obras;SS;N-634;64;-2.467464
;Amarillo;43.24349;GIPUZKOA;Obras;Euskadi;2007-08-20 08:18:26;63;CANTABRIA;Obras;SS;A-8;63;-2.39779
;Amarillo;43.24349;GIPUZKOA;Obras;Euskadi;2007-08-20 08:18:26;63;CANTABRIA;Obras;SS;A-8;63;-2.39779
Mutriku;Blanco;43.28449;GIPUZKOA;Obras;Euskadi;2007-08-20 10:55:18;56;CANTABRIA;Obras;SS;A-8;56;-2.3443
;Blanco;43.28449;GIPUZKOA;Obras;Euskadi;2007-08-20 10:55:18;56;CANTABRIA;Obras;SS;A-8;56;-2.3443
;Amarillo;43.24349;GIPUZKOA;Obras;Euskadi;2007-08-20 08:18:26;63;CANTABRIA;Obras;SS;A-8;63;-2.39779
;Amarillo;43.24333;GIPUZKOA;Obras;Euskadi;2007-08-20 08:18:26;63;IRUN;Obras;SS;A-8;63;-2.39783
Donostia-San Sebastián;Negro;43.29289;GIPUZKOA;Obras;Euskadi;2007-08-19 13:48:30;20;SANTANDER;Obras;SS;N-634;20;-2.18204
Andoain;Blanco;43.20559;GIPUZKOA;Obras;Euskadi;2007-08-18 20:06:29;445;IRÚN;Obras;SS;N-1;445;-2.03635
Pasaia;Blanco;43.30895;GIPUZKOA;Obras;Euskadi;2007-01-02 19:36:10;1;Lezo;Obras;SS;N-1P;1;-1.91667
Donostia-San Sebastián;Blanco;43.31105;GIPUZKOA;Obras;Euskadi;2007-08-17 02:16:02;17;IRUN;Obras;SS;A-8;16;-1.93971
Usurbil;Blanco;43.28797;GIPUZKOA;Obras;Euskadi;2007-07-26 16:26:30;27;CANTABRIA;Obras;SS;A-8;34;-2.03542
Idiazabal;Blanco;42.9401;GIPUZKOA;Obras;Euskadi;2007-08-15 08:06:16;406;MADRID;Obras;SS;N-1;436;-2.226497
Usurbil;Blanco;43.28135;GIPUZKOA;Obras;Euskadi;2007-07-26 16:28:02;34;IRUN;Obras;SS;A-8;27;-2.11134
Usurbil;Blanco;43.28797;GIPUZKOA;Obras;Euskadi;2007-07-26 16:26:30;27;CANTABRIA;Obras;SS;A-8;34;-2.03542
Irun;Blanco;43.3422;GIPUZKOA;Obras;Euskadi;2007-06-20 00:02:22;476;IRÚN;Obras;SS;N-1;476;-1.8191
Pasaia;Blanco;43.30895;GIPUZKOA;Obras;Euskadi;2007-01-02 19:36:10;1;Lezo;Obras;SS;N-1P;1;-1.91667
Idiazabal;Blanco;42.9401;GIPUZKOA;Obras;Euskadi;2007-08-15 08:06:16;406;MADRID;Obras;SS;N-1;436;-2.226497
Idiazabal;Blanco;42.9401;GIPUZKOA;Obras;Euskadi;2007-08-15 08:06:16;406;MADRID;Obras;SS;N-1;406;-2.226497
;Blanco;43.2978;GIPUZKOA;Obras;Euskadi;2007-08-14 14:54:33;22;IRUN;Obras;SS;A-8;22;-1.977038
Aia;Amarillo;43.27106;GIPUZKOA;Obras;Euskadi;2007-08-14 11:57:38;15;DONOSTIA/SAN SEBASTIÁN;Obras;SS;N-634;15;-2.13748
Elgoibar;Blanco;43.23592;GIPUZKOA;Obras;Euskadi;2007-08-13 10:20:34;64;IRUN;Obras;SS;A-8;64;-2.40257
Elgoibar;Blanco;43.23592;GIPUZKOA;Obras;Euskadi;2007-08-13 10:20:34;64;IRUN;Obras;SS;A-8;64;-2.40257
Deba;Blanco;43.27868;GIPUZKOA;Obras;Euskadi;2007-08-13 07:44:25;58;CANTABRIA;Obras;SS;A-8;58;-2.362904
Deba;Blanco;43.27868;GIPUZKOA;Obras;Euskadi;2007-08-13 07:44:25;58;CANTABRIA;Obras;SS;A-8;58;-2.362904
Usurbil;Blanco;43.28135;GIPUZKOA;Obras;Euskadi;2007-07-26 16:28:02;34;IRUN;Obras;SS;A-8;27;-2.11134
Usurbil;Blanco;43.28797;GIPUZKOA;Obras;Euskadi;2007-07-26 16:26:30;27;CANTABRIA;Obras;SS;A-8;34;-2.03542
;Amarillo;43.31717;GIPUZKOA;Obras;Euskadi;2007-08-12 22:56:26;8;CANTABRIA;Obras;SS;A-8;91;-1.842223
Idiazabal;Blanco;42.96708;GIPUZKOA;Obras;Euskadi;2007-08-12 22:15:34;409;IRÚN;Obras;SS;N-1;410;-2.236583
Idiazabal;Blanco;43.02731;GIPUZKOA;Obras;Euskadi;2007-08-12 22:16:59;416;IRÚN;Obras;SS;N-1;453;-2.220601
Idiazabal;Blanco;42.96708;GIPUZKOA;Obras;Euskadi;2007-08-12 22:15:34;409;IRÚN;Obras;SS;N-1;410;-2.236583
Idiazabal;Blanco;42.96708;GIPUZKOA;Obras;Euskadi;2007-08-11 23:11:21;409;IRÚN;Obras;SS;N-1;409;-2.236583
Idiazabal;Blanco;43.02731;GIPUZKOA;Obras;Euskadi;2007-08-11 23:10:37;416;IRÚN;Obras;SS;N-1;416;-2.220601
Usurbil;Blanco;43.28797;GIPUZKOA;Obras;Euskadi;2007-07-26 16:26:30;27;CANTABRIA;Obras;SS;A-8;34;-2.03542
Errenteria;Blanco;43.308;GIPUZKOA;Obras;Euskadi;2007-08-10 21:07:05;14;CANTABRIA;Obras;SS;A-8;14;-1.9052
Donostia-San Sebastián;Blanco;43.29835;GIPUZKOA;Obras;Euskadi;2007-08-09 22:03:44;24;IRUN;Obras;SS;A-8;24;-2.00874
Oiartzun;Blanco;43.3048;GIPUZKOA;Obras;Euskadi;2007-08-09 21:00:54;13;IRUN;Obras;SS;A-8;12;-1.89467
Mendaro;Blanco;43.25757;GIPUZKOA;Obras;Euskadi;2007-08-08 20:59:44;61;CANTABRIA;Obras;SS;A-8;61;-2.38525
;Blanco;43.28588;GIPUZKOA;Obras;Euskadi;2007-08-09 07:51:25;57;CANTABRIA;Obras;SS;A-8;57;-2.355285
Donostia-San Sebastián;Amarillo;43.308;GIPUZKOA;Obras;Euskadi;2007-08-09 04:10:15;14;CANTABRIA;Obras;SS;A-8;14;-1.9052
Donostia-San Sebastián;Blanco;43.31564;GIPUZKOA;Obras;Euskadi;2007-08-08 22:10:39;18;IRUN;Obras;SS;A-8;18;-1.94916
Mendaro;Blanco;43.25757;GIPUZKOA;Obras;Euskadi;2007-08-08 20:59:44;61;CANTABRIA;Obras;SS;A-8;61;-2.38525
Pasaia;Blanco;43.308;GIPUZKOA;Obras;Euskadi;2007-08-08 20:58:59;14;IRUN;Obras;SS;A-8;14;-1.90561
Usurbil;Blanco;43.28797;GIPUZKOA;Obras;Euskadi;2007-07-26 16:26:30;27;CANTABRIA;Obras;SS;A-8;34;-2.03542
Usurbil;Blanco;43.28797;GIPUZKOA;Obras;Euskadi;2007-07-26 16:26:30;27;CANTABRIA;Obras;SS;A-8;34;-2.03542
Usurbil;Blanco;43.28797;GIPUZKOA;Obras;Euskadi;2007-07-26 16:26:30;27;CANTABRIA;Obras;SS;A-8;34;-2.03542
Oiartzun;Blanco;43.3048;GIPUZKOA;Obras;Euskadi;2007-08-07 20:41:42;13;IRUN;Obras;SS;A-8;13;-1.89467
Oiartzun;Blanco;43.3048;GIPUZKOA;Obras;Euskadi;2007-08-07 20:41:42;13;IRUN;Obras;SS;A-8;13;-1.89467
Eibar;Blanco;43.18129;GIPUZKOA;Obras;Euskadi;2007-08-07 07:49:59;73;IRUN;Obras;SS;A-8;73;-2.46857
;Blanco;43.18129;GIPUZKOA;Obras;Euskadi;2007-08-07 07:49:59;73;IRUN;Obras;SS;A-8;73;-2.46857
Eibar;Blanco;43.18183;GIPUZKOA;Obras;Euskadi;2007-08-07 12:13:53;73;CANTABRIA;Obras;SS;A-8;73;-2.468201
Eibar;Blanco;43.18183;GIPUZKOA;Obras;Euskadi;2007-08-07 12:13:53;73;CANTABRIA;Obras;SS;A-8;73;-2.468201
;Blanco;43.18183;GIPUZKOA;Obras;Euskadi;2007-08-07 12:13:53;73;CANTABRIA;Obras;SS;A-8;73;-2.468201
Eibar;Blanco;43.19441;GIPUZKOA;Obras;Euskadi;2007-08-07 07:10:25;70;CANTABRIA;Obras;SS;A-8;70;-2.43787
Eibar;Blanco;43.19441;GIPUZKOA;Obras;Euskadi;2007-08-07 07:10:25;70;CANTABRIA;Obras;SS;A-8;70;-2.43787
Oiartzun;Blanco;43.30757;GIPUZKOA;Obras;Euskadi;2007-08-06 21:33:29;12;CANTABRIA;Obras;SS;A-8;12;-1.884196
Errenteria;Blanco;43.308;GIPUZKOA;Obras;Euskadi;2007-08-06 21:25:09;14;IRUN;Obras;SS;A-8;14;-1.90561
Tolosa;Blanco;43.15613;GIPUZKOA;Obras;Euskadi;2007-08-06 08:02:53;438;IRÚN;Obras;SS;N-1;438;-2.0669
Usurbil;Blanco;43.28135;GIPUZKOA;Obras;Euskadi;2007-07-26 16:28:02;34;IRUN;Obras;SS;A-8;27;-2.11134
Usurbil;Blanco;43.28797;GIPUZKOA;Obras;Euskadi;2007-07-26 16:26:30;27;CANTABRIA;Obras;SS;A-8;34;-2.03542
Usurbil;Blanco;43.28135;GIPUZKOA;Obras;Euskadi;2007-07-26 16:28:02;34;IRUN;Obras;SS;A-8;27;-2.11134
Usurbil;Blanco;43.28797;GIPUZKOA;Obras;Euskadi;2007-07-26 16:26:30;27;CANTABRIA;Obras;SS;A-8;34;-2.03542
Irun;Blanco;43.3422;GIPUZKOA;Obras;Euskadi;2007-06-20 00:02:22;476;IRÚN;Obras;SS;N-1;476;-1.8191
Pasaia;Blanco;43.30895;GIPUZKOA;Obras;Euskadi;2007-01-02 19:36:10;1;Lezo;Obras;SS;N-1P;1;-1.91667
Pasaia;Blanco;43.30881;GIPUZKOA;Obras;Euskadi;2007-08-02 05:33:29;15;CANTABRIA;Obras;SS;A-8;15;-1.91776
Pasaia;Blanco;43.30881;GIPUZKOA;Obras;Euskadi;2007-08-01 23:00:22;15;CANTABRIA;Obras;SS;A-8;15;-1.91776
;Amarillo;43.31105;GIPUZKOA;Obras;Euskadi;2007-08-01 22:18:58;17;IRUN;Obras;SS;A-8;17;-1.93971
Usurbil;Blanco;43.28135;GIPUZKOA;Obras;Euskadi;2007-07-26 16:28:02;34;IRUN;Obras;SS;A-8;27;-2.11134
Orio;Blanco;43.28135;GIPUZKOA;Obras;Euskadi;2007-07-26 16:28:02;34;IRUN;Obras;SS;A-8;27;-2.11134
Usurbil;Blanco;43.28797;GIPUZKOA;Obras;Euskadi;2007-07-26 16:26:30;27;CANTABRIA;Obras;SS;A-8;34;-2.03542
Usurbil;Blanco;43.28135;GIPUZKOA;Obras;Euskadi;2007-07-26 16:28:02;34;IRUN;Obras;SS;A-8;27;-2.11134
Irun;Blanco;43.3422;GIPUZKOA;Obras;Euskadi;2007-06-20 00:02:22;476;IRÚN;Obras;SS;N-1;476;-1.8191
Deba;Blanco;43.28797;GIPUZKOA;Obras;Euskadi;2007-07-26 16:26:30;27;CANTABRIA;Obras;SS;A-8;34;-2.03542
Deba;Blanco;43.28135;GIPUZKOA;Obras;Euskadi;2007-07-26 16:28:02;34;IRUN;Obras;SS;A-8;27;-2.11134
;Blanco;43.28797;GIPUZKOA;Obras;Euskadi;2007-07-26 16:26:30;27;CANTABRIA;Obras;SS;A-8;34;-2.03542
;Blanco;43.28797;GIPUZKOA;Obras;Euskadi;2007-07-26 16:26:30;27;CANTABRIA;Obras;SS;A-8;34;-2.03542
Pasaia;Blanco;43.30895;GIPUZKOA;Obras;Euskadi;2007-01-02 19:36:10;1;Lezo;Obras;SS;N-1P;1;-1.91667
Eibar;Blanco;43.22748;GIPUZKOA;Obras;Euskadi;2007-07-24 08:57:20;65;IRUN;Obras;SS;A-8;65;-2.4029
Deba;Blanco;43.2636;GIPUZKOA;Obras;Euskadi;2007-07-26 09:07:44;49;IRUN;Obras;SS;A-8;49;-2.27567
Deba;Blanco;43.27811;GIPUZKOA;Obras;Euskadi;2007-07-26 08:26:20;58;IRUN;Obras;SS;A-8;58;-2.36314
Eibar;Blanco;43.18735;GIPUZKOA;Obras;Euskadi;2007-07-26 07:30:10;72;IRUN;Obras;SS;A-8;72;-2.459319
Getaria;Blanco;43.27829;GIPUZKOA;Obras;Euskadi;2007-07-26 06:57:47;39;IRUN;Obras;SS;A-8;39;-2.17011
Oiartzun;Blanco;43.308;GIPUZKOA;Obras;Euskadi;2007-07-26 00:08:45;14;CANTABRIA;Obras;SS;A-8;14;-1.9052
Oiartzun;Blanco;43.308;GIPUZKOA;Obras;Euskadi;2007-07-26 00:08:45;14;CANTABRIA;Obras;SS;A-8;14;-1.9052
Oiartzun;Blanco;43.308;GIPUZKOA;Obras;Euskadi;2007-07-25 20:46:11;14;IRUN;Obras;SS;A-8;14;-1.90561
Eibar;Blanco;43.22748;GIPUZKOA;Obras;Euskadi;2007-07-24 08:57:20;65;IRUN;Obras;SS;A-8;65;-2.4029
Eibar;Blanco;43.22748;GIPUZKOA;Obras;Euskadi;2007-07-24 08:57:20;65;IRUN;Obras;SS;A-8;65;-2.4029
Getaria;Blanco;43.28176;GIPUZKOA;Obras;Euskadi;2007-07-25 06:38:04;40;IRUN;Obras;SS;A-8;40;-2.17948
Eibar;Blanco;43.26318;GIPUZKOA;Obras;Euskadi;2007-07-25 08:10:43;60;IRUN;Obras;SS;A-8;60;-2.3758
;Blanco;43.28176;GIPUZKOA;Obras;Euskadi;2007-07-25 06:38:04;40;IRUN;Obras;SS;A-8;40;-2.17948
Getaria;Blanco;43.28176;GIPUZKOA;Obras;Euskadi;2007-07-24 06:57:47;40;IRUN;Obras;SS;A-8;40;-2.17948
Pasaia;Blanco;43.308;GIPUZKOA;Obras;Euskadi;2007-07-24 20:48:21;14;IRUN;Obras;SS;A-8;14;-1.90561
Eibar;Blanco;43.25757;GIPUZKOA;Obras;Euskadi;2007-07-23 07:15:01;61;CANTABRIA;Obras;SS;A-8;61;-2.38525
Irun;Blanco;43.33727;GIPUZKOA;Obras;Euskadi;2007-07-24 11:00:03;1;IRUN;Obras;SS;A-8;1;-1.76458
;Blanco;43.33727;GIPUZKOA;Obras;Euskadi;2007-07-24 11:00:03;1;IRUN;Obras;SS;A-8;1;-1.76458
Deba;Blanco;43.27811;GIPUZKOA;Obras;Euskadi;2007-07-24 09:28:04;58;IRUN;Obras;SS;A-8;58;-2.36314
Eibar;Blanco;43.25757;GIPUZKOA;Obras;Euskadi;2007-07-23 07:15:01;61;CANTABRIA;Obras;SS;A-8;61;-2.38525
Deba;Blanco;43.27811;GIPUZKOA;Obras;Euskadi;2007-07-24 09:28:04;58;IRUN;Obras;SS;A-8;58;-2.36314
Eibar;Blanco;43.22748;GIPUZKOA;Obras;Euskadi;2007-07-24 08:57:20;65;IRUN;Obras;SS;A-8;65;-2.4029
Getaria;Blanco;43.28176;GIPUZKOA;Obras;Euskadi;2007-07-24 06:57:47;40;IRUN;Obras;SS;A-8;40;-2.17948
Mendaro;Blanco;43.25757;GIPUZKOA;Obras;Euskadi;2007-07-23 07:15:01;61;CANTABRIA;Obras;SS;A-8;61;-2.38525
;Blanco;43.27811;GIPUZKOA;Obras;Euskadi;2007-07-23 08:21:57;58;IRUN;Obras;SS;A-8;58;-2.36314
Deba;Blanco;43.26412;GIPUZKOA;Obras;Euskadi;2007-07-23 06:57:43;51;IRUN;Obras;SS;A-8;51;-2.29552
Zarautz;Blanco;43.28176;GIPUZKOA;Obras;Euskadi;2007-07-23 07:15:01;40;IRUN;Obras;SS;A-8;40;-2.17948
;Blanco;43.26412;GIPUZKOA;Obras;Euskadi;2007-07-23 06:57:43;51;IRUN;Obras;SS;A-8;51;-2.29552
;Blanco;43.28176;GIPUZKOA;Obras;Euskadi;2007-07-20 07:20:16;40;IRUN;Obras;SS;A-8;40;-2.17948
;Amarillo;43.26983;GIPUZKOA;Obras;Euskadi;2007-07-16 07:55:43;52;IRUN;Obras;SS;A-8;52;-2.30507
;Amarillo;43.26983;GIPUZKOA;Obras;Euskadi;2007-07-16 07:55:43;52;IRUN;Obras;SS;A-8;52;-2.30507
;Amarillo;43.27048;GIPUZKOA;Obras;Euskadi;2007-07-20 08:54:54;59;IRUN;Obras;SS;A-8;59;-2.36969
;Amarillo;43.28176;GIPUZKOA;Obras;Euskadi;2007-07-20 07:20:16;40;IRUN;Obras;SS;A-8;40;-2.17948
;Amarillo;43.28176;GIPUZKOA;Obras;Euskadi;2007-07-19 07:59:58;40;IRUN;Obras;SS;A-8;40;-2.17948
;Blanco;43.18748;GIPUZKOA;Obras;Euskadi;2007-07-19 10:41:13;72;CANTABRIA;Obras;SS;A-8;72;-2.45942
;Amarillo;43.28116;GIPUZKOA;Obras;Euskadi;2007-07-19 07:59:58;41;IRUN;Obras;SS;A-8;41;-2.19191
;Amarillo;43.24349;GIPUZKOA;Obras;Euskadi;2007-07-19 07:59:07;63;CANTABRIA;Obras;SS;A-8;63;-2.39779
;Blanco;43.29852;GIPUZKOA;Obras;Euskadi;2007-07-18 22:29:59;24;CANTABRIA;Obras;SS;A-8;24;-2.0086
;Blanco;43.28662;GIPUZKOA;Obras;Euskadi;2007-07-18 21:27:46;26;IRUN;Obras;SS;A-8;26;-2.02457
;Blanco;43.28662;GIPUZKOA;Obras;Euskadi;2007-07-18 21:27:46;26;IRUN;Obras;SS;A-8;26;-2.02457
;Blanco;43.28116;GIPUZKOA;Obras;Euskadi;2007-07-18 12:21:56;41;IRUN;Obras;SS;A-8;41;-2.19191
Mendaro;Blanco;43.28588;GIPUZKOA;Obras;Euskadi;2007-07-18 07:43:28;57;CANTABRIA;Obras;SS;A-8;57;-2.355285
;Amarillo;43.19441;GIPUZKOA;Obras;Euskadi;2007-07-18 07:38:24;70;CANTABRIA;Obras;SS;A-8;70;-2.43787
;Amarillo;43.28312;GIPUZKOA;Obras;Euskadi;2007-07-16 07:55:43;54;IRUN;Obras;SS;A-8;54;-2.3204
;Blanco;43.25757;GIPUZKOA;Obras;Euskadi;2007-07-17 11:39:56;61;CANTABRIA;Obras;SS;A-8;61;-2.38525
;Amarillo;43.28588;GIPUZKOA;Obras;Euskadi;2007-07-17 09:34:33;57;CANTABRIA;Obras;SS;A-8;57;-2.355285
;Blanco;43.19441;GIPUZKOA;Obras;Euskadi;2007-07-17 07:54:51;70;CANTABRIA;Obras;SS;A-8;70;-2.43787
Andoain;Blanco;43.21926;GIPUZKOA;Obras;Euskadi;2007-07-16 21:20:07;447;MADRID;Obras;SS;N-1;447;-2.02494
Elgoibar;Blanco;43.24349;GIPUZKOA;Obras;Euskadi;2007-07-16 15:07:04;63;CANTABRIA;Obras;SS;A-8;63;-2.39779
Elgoibar;Blanco;43.24349;GIPUZKOA;Obras;Euskadi;2007-07-16 15:07:04;63;CANTABRIA;Obras;SS;A-8;63;-2.39779
;Amarillo;43.28577;GIPUZKOA;Obras;Euskadi;2007-07-16 12:50:48;57;IRUN;Obras;SS;A-8;57;-2.35533
;Amarillo;43.21889;GIPUZKOA;Obras;Euskadi;2007-07-16 10:56:47;66;IRUN;Obras;SS;A-8;66;-2.40459
;Amarillo;43.20109;GIPUZKOA;Obras;Euskadi;2007-07-16 10:11:02;69;CANTABRIA;Obras;SS;A-8;69;-2.43002
;Amarillo;43.25757;GIPUZKOA;Obras;Euskadi;2007-07-16 06:56:37;61;CANTABRIA;Obras;SS;A-8;61;-2.38525
Donostia-San Sebastián;Amarillo;43.28455;GIPUZKOA;Obras;Euskadi;2007-07-16 07:55:43;55;IRUN;Obras;SS;A-8;55;-2.33227
Donostia-San Sebastián;Amarillo;43.28455;GIPUZKOA;Obras;Euskadi;2007-07-16 07:55:43;55;IRUN;Obras;SS;A-8;55;-2.33227
Zarautz;Amarillo;43.29289;GIPUZKOA;Obras;Euskadi;2007-07-15 19:17:12;20;DONOSTIA/SAN SEBASTIÁN;Obras;SS;N-634;20;-2.18204
Usurbil;Blanco;43.28135;GIPUZKOA;Obras;Euskadi;2007-07-12 17:47:42;34;IRUN;Obras;SS;A-8;27;-2.11134
;Blanco;43.28135;GIPUZKOA;Obras;Euskadi;2007-07-12 17:47:42;34;IRUN;Obras;SS;A-8;27;-2.11134
Deba;Blanco;43.28434;GIPUZKOA;Obras;Euskadi;2007-07-12 18:03:04;56;IRUN;Obras;SS;A-8;56;-2.34463
Oiartzun;Blanco;43.30757;GIPUZKOA;Obras;Euskadi;2007-07-10 21:36:43;12;CANTABRIA;Obras;SS;A-8;12;-1.884196
Oiartzun;Blanco;43.30757;GIPUZKOA;Obras;Euskadi;2007-07-10 21:36:43;12;CANTABRIA;Obras;SS;A-8;12;-1.884196
;Blanco;43.30757;GIPUZKOA;Obras;Euskadi;2007-07-10 21:36:43;12;CANTABRIA;Obras;SS;A-8;12;-1.884196
Deba;Blanco;43.28434;GIPUZKOA;Obras;Euskadi;2007-07-12 18:03:04;56;IRUN;Obras;SS;A-8;56;-2.34463
Deba;Blanco;43.28434;GIPUZKOA;Obras;Euskadi;2007-07-12 18:03:04;56;IRUN;Obras;SS;A-8;56;-2.34463
Deba;Rojo;43.28455;GIPUZKOA;Obras;Euskadi;2007-07-13 16:44:53;55;IRUN;Obras;SS;A-8;55;-2.33227
Deba;Rojo;43.28455;GIPUZKOA;Obras;Euskadi;2007-07-13 16:44:53;55;IRUN;Obras;SS;A-8;55;-2.33227
Deba;Blanco;43.28434;GIPUZKOA;Obras;Euskadi;2007-07-12 18:03:04;56;IRUN;Obras;SS;A-8;56;-2.34463
Deba;Blanco;43.28434;GIPUZKOA;Obras;Euskadi;2007-07-12 18:03:04;56;IRUN;Obras;SS;A-8;56;-2.34463
Deba;Blanco;43.27762;GIPUZKOA;Obras;Euskadi;2007-07-12 09:22:38;46;IRUN;Obras;SS;A-8;46;-2.24771
Eibar;Blanco;43.25757;GIPUZKOA;Obras;Euskadi;2007-07-09 09:34:12;61;CANTABRIA;Obras;SS;A-8;61;-2.38525
Deba;Blanco;43.28434;GIPUZKOA;Obras;Euskadi;2007-07-12 18:03:04;56;IRUN;Obras;SS;A-8;56;-2.34463
Usurbil;Blanco;43.28809;GIPUZKOA;Obras;Euskadi;2007-07-12 17:47:42;27;IRUN;Obras;SS;A-8;34;-2.03578
;Blanco;43.28434;GIPUZKOA;Obras;Euskadi;2007-07-12 18:03:04;56;IRUN;Obras;SS;A-8;56;-2.34463
;Blanco;43.28809;GIPUZKOA;Obras;Euskadi;2007-07-12 17:47:42;27;IRUN;Obras;SS;A-8;34;-2.03578
Usurbil;Blanco;43.28797;GIPUZKOA;Obras;Euskadi;2007-07-12 17:47:09;27;CANTABRIA;Obras;SS;A-8;34;-2.03542
Getaria;Blanco;43.27762;GIPUZKOA;Obras;Euskadi;2007-07-12 09:22:38;46;IRUN;Obras;SS;A-8;46;-2.24771
Oiartzun;Blanco;43.31143;GIPUZKOA;Obras;Euskadi;2007-07-10 21:36:43;11;CANTABRIA;Obras;SS;A-8;11;-1.873377
Mendaro;Blanco;43.25757;GIPUZKOA;Obras;Euskadi;2007-07-09 09:34:12;61;CANTABRIA;Obras;SS;A-8;61;-2.38525
;Blanco;43.28434;GIPUZKOA;Obras;Euskadi;2007-07-12 18:03:04;56;IRUN;Obras;SS;A-8;56;-2.34463
;Blanco;43.31595;GIPUZKOA;Obras;Euskadi;2007-07-12 22:01:34;18;CANTABRIA;Obras;SS;A-8;18;-1.94908
;Blanco;43.31541;GIPUZKOA;Obras;Euskadi;2007-07-12 21:59:54;10;IRUN;Obras;SS;A-8;10;-1.86419
Mendaro;Blanco;43.25757;GIPUZKOA;Obras;Euskadi;2007-07-09 09:34:12;61;CANTABRIA;Obras;SS;A-8;61;-2.38525
;Blanco;43.28434;GIPUZKOA;Obras;Euskadi;2007-07-12 18:03:04;56;IRUN;Obras;SS;A-8;56;-2.34463
;Blanco;43.28809;GIPUZKOA;Obras;Euskadi;2007-07-12 17:47:42;27;IRUN;Obras;SS;A-8;34;-2.03578
;Blanco;43.28797;GIPUZKOA;Obras;Euskadi;2007-07-12 17:47:09;27;CANTABRIA;Obras;SS;A-8;34;-2.03542
;Blanco;43.28809;GIPUZKOA;Obras;Euskadi;2007-07-12 17:47:42;27;IRUN;Obras;SS;A-8;34;-2.03578
;Blanco;43.28797;GIPUZKOA;Obras;Euskadi;2007-07-12 17:47:09;27;CANTABRIA;Obras;SS;A-8;34;-2.03542
Eibar;Blanco;43.20097;GIPUZKOA;Obras;Euskadi;2007-07-12 11:44:56;69;IRUN;Obras;SS;A-8;69;-2.430067
Eibar;Blanco;43.20097;GIPUZKOA;Obras;Euskadi;2007-07-12 11:44:56;69;IRUN;Obras;SS;A-8;69;-2.430067
Eibar;Blanco;43.20097;GIPUZKOA;Obras;Euskadi;2007-07-12 11:44:56;69;IRUN;Obras;SS;A-8;69;-2.430067
Getaria;Blanco;43.27762;GIPUZKOA;Obras;Euskadi;2007-07-12 09:22:38;46;IRUN;Obras;SS;A-8;46;-2.24771
Eibar;Blanco;43.24349;GIPUZKOA;Obras;Euskadi;2007-07-12 07:28:20;63;CANTABRIA;Obras;SS;A-8;63;-2.39779
Donostia-San Sebastián;Blanco;43.28662;GIPUZKOA;Obras;Euskadi;2007-07-11 21:00:28;26;IRUN;Obras;SS;A-8;26;-2.02457
Donostia-San Sebastián;Blanco;43.28662;GIPUZKOA;Obras;Euskadi;2007-07-11 21:00:28;26;IRUN;Obras;SS;A-8;26;-2.02457
Irun;Blanco;43.31923;GIPUZKOA;Obras;Euskadi;2007-07-11 20:55:46;7;CANTABRIA;Obras;SS;A-8;7;-1.831511
;Blanco;43.28662;GIPUZKOA;Obras;Euskadi;2007-07-11 21:00:28;26;IRUN;Obras;SS;A-8;26;-2.02457
;Blanco;43.31923;GIPUZKOA;Obras;Euskadi;2007-07-11 20:55:46;7;CANTABRIA;Obras;SS;A-8;7;-1.831511
;Blanco;43.26412;GIPUZKOA;Obras;Euskadi;2007-07-09 21:19:34;51;IRUN;Obras;SS;A-8;51;-2.29552
Mendaro;Blanco;43.24349;GIPUZKOA;Obras;Euskadi;2007-07-11 11:09:07;63;CANTABRIA;Obras;SS;A-8;63;-2.39779
;Blanco;43.24349;GIPUZKOA;Obras;Euskadi;2007-07-11 11:09:07;63;CANTABRIA;Obras;SS;A-8;63;-2.39779
